id,cuisine
39666,italian
11861,french
33770,cajun_creole
33773,french
18516,italian
14812,mexican
27020,cajun_creole
18519,mexican
15140,southern_us
34278,vietnamese
15149,french
34271,mexican
2913,southern_us
7173,southern_us
39525,indian
31739,southern_us
31735,mexican
37899,italian
1692,british
33598,moroccan
37891,italian
37672,filipino
37897,french
33718,moroccan
11593,french
30024,italian
34010,french
30026,italian
12882,korean
30022,mexican
40642,italian
40640,japanese
41659,thai
44946,italian
40644,chinese
39290,italian
6419,italian
40648,french
39295,french
39297,southern_us
24249,french
14760,italian
24240,italian
24243,indian
23028,mexican
28048,mexican
1475,french
47916,italian
23021,chinese
28041,filipino
28040,southern_us
47264,southern_us
23025,italian
23027,mexican
30950,italian
31195,italian
6843,italian
13937,mexican
4227,italian
4222,mexican
28626,cajun_creole
26,russian
24798,italian
5582,southern_us
23,italian
14947,italian
24792,japanese
28,southern_us
5588,cajun_creole
28628,chinese
38216,greek
46275,italian
38218,italian
11275,french
13689,mexican
31998,italian
13681,mexican
11278,cajun_creole
13686,mexican
43341,mexican
31994,chinese
19060,british
19062,french
19066,indian
32949,greek
23687,jamaican
17539,greek
17286,italian
25351,french
1064,indian
25686,indian
25684,filipino
19482,italian
23979,southern_us
41919,italian
27268,italian
27269,mexican
22089,japanese
22088,italian
27260,indian
25531,chinese
2280,southern_us
2281,italian
15908,vietnamese
2284,chinese
32367,french
32361,japanese
19680,italian
32368,chinese
42349,vietnamese
30456,italian
34704,french
42436,chinese
42343,chinese
42344,italian
42347,vietnamese
17307,korean
8311,moroccan
9121,indian
9122,french
39857,italian
10309,thai
10308,italian
9128,chinese
39858,chinese
39859,cajun_creole
10650,italian
10300,moroccan
6593,vietnamese
7917,italian
28346,southern_us
8236,british
6288,french
31443,mexican
182,italian
183,mexican
188,italian
26138,southern_us
37461,indian
21302,italian
37463,chinese
37462,italian
46977,british
46974,mexican
49705,italian
49258,chinese
868,irish
22969,italian
3444,italian
22964,filipino
867,russian
45378,southern_us
48259,southern_us
2021,mexican
2751,indian
48250,southern_us
45371,mexican
48253,southern_us
48254,japanese
48257,italian
44539,greek
44022,mexican
44532,italian
44534,southern_us
44536,italian
9336,mexican
38159,chinese
14159,southern_us
14153,mexican
5218,italian
10405,mexican
28267,indian
35252,mexican
11973,italian
13108,southern_us
13104,indian
13107,vietnamese
13101,italian
13102,italian
39174,mexican
37285,mexican
37287,italian
14487,thai
14480,korean
18300,italian
18309,italian
18308,chinese
17931,italian
38025,british
17934,mexican
14372,italian
14373,southern_us
14377,mexican
14375,southern_us
45958,french
20309,italian
27465,italian
45957,chinese
45950,southern_us
27463,indian
40075,greek
40076,indian
19005,southern_us
40072,italian
28264,mexican
41705,italian
41707,indian
32700,southern_us
41700,indian
41702,thai
16769,spanish
27960,italian
29052,mexican
29057,mexican
40255,filipino
29505,italian
29506,thai
29500,indian
29503,jamaican
1317,mexican
47701,thai
28909,mexican
47709,mexican
36543,southern_us
6446,indian
6915,italian
12435,british
30904,thai
30903,indian
6443,indian
12431,mexican
6913,french
48827,thai
30909,italian
27095,mexican
31501,greek
31507,southern_us
35021,italian
32889,italian
32884,italian
3943,filipino
19472,italian
19473,italian
19470,vietnamese
32883,indian
8328,southern_us
34735,spanish
34732,italian
34733,vietnamese
9911,indian
9910,italian
9917,french
39085,italian
48313,cajun_creole
39082,french
35283,italian
35281,mexican
19218,indian
32770,thai
32774,southern_us
22419,indian
22414,greek
22140,mexican
22141,italian
22410,vietnamese
4056,mexican
43757,mexican
4053,french
4052,italian
26308,italian
23098,southern_us
26307,vietnamese
43758,french
40522,southern_us
3610,cajun_creole
21828,mexican
27920,southern_us
3619,french
40521,japanese
21825,italian
27816,chinese
43132,mexican
43137,southern_us
2567,chinese
23094,british
32084,chinese
32080,italian
32083,italian
11423,italian
11422,chinese
32088,mexican
11424,mexican
11426,mexican
38594,mexican
17443,spanish
17114,italian
5022,chinese
38598,indian
5024,british
5026,mexican
38849,thai
4446,japanese
38843,mexican
38840,mexican
25778,french
36259,indian
36704,mexican
36250,french
46704,southern_us
24816,irish
49060,french
46703,jamaican
42088,mexican
20150,french
20153,italian
20154,mexican
20159,irish
41289,italian
20460,chinese
46086,indian
48132,italian
21679,italian
1535,mexican
20464,chinese
42662,chinese
1534,vietnamese
46566,italian
42888,mexican
46569,french
42669,spanish
42668,french
42882,chinese
45033,french
27895,italian
27894,mexican
41067,mexican
49502,southern_us
29264,italian
10467,indian
10462,mexican
49053,indian
49500,indian
39649,indian
8912,brazilian
28320,mexican
11849,cajun_creole
33758,italian
18530,greek
18827,mexican
8918,indian
8919,italian
18823,mexican
5182,italian
37071,japanese
30598,mexican
30226,thai
34252,chinese
34251,italian
15163,french
30222,moroccan
29192,italian
29190,southern_us
29197,spanish
29194,indian
7118,italian
39506,italian
23894,italian
25511,greek
18791,italian
643,southern_us
28817,indian
18799,russian
37618,indian
37610,italian
1670,italian
37617,indian
30048,irish
30049,mexican
30043,chinese
30044,mexican
22233,indian
40628,mexican
29992,japanese
40620,indian
23328,cajun_creole
40625,vietnamese
29994,southern_us
29995,british
14743,chinese
14741,indian
14740,italian
47933,southern_us
28029,british
24261,chinese
14748,italian
24265,italian
26084,korean
1411,mexican
1414,thai
1417,southern_us
17530,chinese
4209,french
13913,cajun_creole
13911,irish
4206,mexican
13915,southern_us
13914,chinese
17364,italian
5569,mexican
5560,indian
34036,chinese
34033,southern_us
34030,mexican
38270,southern_us
38273,indian
38272,mexican
38275,italian
38277,british
308,moroccan
35345,thai
300,mexican
11213,mexican
11211,chinese
11216,greek
11217,chinese
11215,chinese
11218,french
32968,italian
19041,cajun_creole
32960,italian
22311,mexican
22313,french
11479,southern_us
27795,greek
25332,korean
46889,chinese
23407,chinese
23403,indian
23409,indian
35750,chinese
27248,cajun_creole
39833,french
28148,italian
2771,italian
32342,italian
32341,italian
42417,italian
16187,chinese
32346,chinese
42412,moroccan
42413,japanese
16630,mexican
16946,italian
12744,indian
12746,cajun_creole
12741,thai
12743,southern_us
6113,mexican
10922,british
17321,mexican
7931,indian
10678,mexican
7935,italian
7286,indian
7936,italian
9455,french
9457,cajun_creole
9452,indian
9101,italian
21149,italian
9491,italian
16980,mexican
21141,italian
16454,mexican
16457,chinese
12299,indian
12292,thai
26112,indian
33992,italian
48640,chinese
37762,italian
20813,irish
20814,chinese
20817,mexican
49239,mexican
21498,russian
21361,italian
46910,italian
46913,mexican
21362,french
46915,cajun_creole
12252,southern_us
3429,mexican
6260,chinese
17584,southern_us
17585,chinese
17587,indian
17581,italian
3424,indian
43267,greek
4856,italian
4855,southern_us
4586,moroccan
4583,chinese
4582,indian
14174,british
14176,brazilian
14177,greek
15451,italian
36758,southern_us
13303,french
11988,indian
15905,mexican
25198,filipino
13301,southern_us
11985,southern_us
30750,cajun_creole
36066,italian
10582,cajun_creole
20850,mexican
13160,indian
13165,spanish
18673,cajun_creole
11183,indian
33922,thai
14353,mexican
18676,italian
33926,cajun_creole
33251,italian
14358,mexican
33258,french
38042,indian
11538,thai
38047,mexican
9547,chinese
17912,southern_us
17911,italian
45938,mexican
20362,greek
45933,southern_us
20360,chinese
45937,mexican
45934,mexican
34931,mexican
44041,italian
44040,cajun_creole
44515,spanish
44514,italian
44048,italian
40018,chinese
1087,mexican
47891,mexican
1084,cajun_creole
1083,french
47894,thai
47545,southern_us
40792,french
1089,french
12989,indian
33937,filipino
29030,southern_us
29526,cajun_creole
29036,indian
1339,indian
1338,indian
47093,italian
47091,mexican
1336,italian
47765,mexican
445,italian
15401,indian
38298,italian
6936,mexican
15406,indian
15405,chinese
8128,indian
8695,chinese
8123,indian
8693,italian
8120,southern_us
42986,indian
7704,british
7700,southern_us
7701,french
39317,southern_us
36,italian
7708,italian
39312,mexican
45144,italian
31071,mexican
46950,italian
20108,italian
19185,chinese
8341,italian
34757,chinese
8345,french
8344,thai
24454,french
24453,indian
22436,indian
22437,italian
22430,mexican
29972,indian
6472,indian
20484,thai
22129,french
26323,thai
22124,cajun_creole
43736,southern_us
13769,spanish
4075,french
43738,cajun_creole
43739,indian
13762,southern_us
4072,southern_us
32575,cajun_creole
30875,italian
5794,indian
3963,southern_us
5791,french
32578,italian
5799,italian
3969,indian
8893,japanese
3635,french
3630,french
35401,italian
35400,italian
35402,italian
11407,mexican
11406,indian
11405,jamaican
11400,greek
19231,mexican
19980,chinese
19981,italian
19989,italian
48277,southern_us
38861,mexican
38862,french
38865,mexican
46842,mexican
38869,french
17462,southern_us
25477,mexican
25472,italian
4466,italian
13374,mexican
41325,thai
4461,cajun_creole
20589,southern_us
948,cajun_creole
949,italian
36272,thai
36270,cajun_creole
941,mexican
21800,southern_us
46763,french
49000,italian
24871,mexican
24876,greek
21805,southern_us
42067,italian
42060,greek
42062,italian
45582,french
48359,mexican
45238,indian
41269,indian
20177,chinese
45589,southern_us
48356,spanish
45230,british
20171,indian
36182,italian
36185,chinese
36187,italian
44728,southern_us
16844,mexican
16845,chinese
16841,moroccan
44720,chinese
44725,southern_us
44726,indian
44727,spanish
6327,mexican
42608,italian
12173,southern_us
46589,indian
46585,italian
46583,italian
12178,mexican
45059,italian
41009,indian
45051,italian
9667,mexican
36988,italian
10448,italian
29207,indian
10118,japanese
36981,french
10117,mexican
10446,southern_us
29209,mexican
10110,italian
15059,indian
37054,italian
37056,filipino
21775,indian
8520,italian
18801,chinese
18802,french
21771,mexican
37058,southern_us
21779,korean
8978,indian
8979,brazilian
37589,italian
37582,italian
37583,mexican
37581,italian
37584,korean
15050,southern_us
7138,italian
44188,french
26926,italian
44185,french
26924,italian
15053,japanese
44181,greek
26921,italian
37631,british
29607,southern_us
7685,cajun_creole
21974,italian
1658,french
21975,russian
38161,chinese
1656,mexican
1655,irish
586,mexican
40606,italian
584,cajun_creole
44987,italian
582,italian
40350,mexican
40353,italian
44983,italian
49132,chinese
28026,filipino
40358,chinese
35988,italian
35989,indian
24203,cajun_creole
24204,italian
2838,indian
35983,chinese
35984,indian
35986,greek
35987,mexican
14729,cajun_creole
3390,greek
47951,brazilian
47956,italian
47957,mexican
3397,mexican
5400,italian
28557,italian
28004,indian
28550,british
28001,british
28000,mexican
34234,chinese
34236,southern_us
38781,japanese
38782,indian
30208,chinese
13971,cajun_creole
35181,italian
13974,cajun_creole
5234,italian
29250,southern_us
18111,southern_us
28118,mexican
38257,jamaican
38253,chinese
37086,italian
5540,italian
5545,chinese
30061,italian
8599,italian
8596,chinese
30069,italian
8591,mexican
31332,mexican
31331,japanese
31337,japanese
35369,japanese
37376,southern_us
35366,cajun_creole
35360,southern_us
5891,italian
5892,italian
47378,italian
48982,southern_us
15804,thai
48987,thai
48988,southern_us
48989,british
25914,mexican
25913,mexican
22339,italian
22338,mexican
22331,italian
25919,french
25649,mexican
25311,french
25643,italian
4661,chinese
23424,italian
37765,indian
8448,korean
17263,mexican
9896,mexican
9897,indian
326,thai
327,indian
39121,italian
329,french
18706,italian
42471,chinese
32321,french
42478,french
16610,thai
16615,southern_us
22591,mexican
12768,irish
22597,indian
22595,mexican
12762,southern_us
22599,italian
12767,southern_us
12766,mexican
12765,japanese
10943,brazilian
10942,cajun_creole
16477,spanish
9479,cajun_creole
9476,italian
10066,mexican
21161,mexican
18323,french
24997,greek
5176,italian
31376,italian
2244,southern_us
2245,french
2242,indian
2243,indian
24191,japanese
46936,thai
46935,french
36876,chinese
46241,irish
35326,indian
21341,mexican
46242,chinese
46939,southern_us
42299,southern_us
3401,moroccan
3403,mexican
3402,italian
3404,french
22925,cajun_creole
20323,indian
4875,southern_us
4874,italian
4877,spanish
4870,thai
41923,mexican
13498,chinese
10616,italian
10618,brazilian
2063,italian
41894,moroccan
14110,mexican
33493,chinese
18479,cajun_creole
14117,chinese
33496,chinese
18475,southern_us
18473,mexican
18472,japanese
27449,mexican
13142,cajun_creole
20696,italian
9782,italian
36512,southern_us
36513,chinese
36511,brazilian
18619,italian
37933,italian
18610,chinese
18613,mexican
37930,italian
18615,italian
37934,italian
34914,cajun_creole
38069,british
34916,italian
27423,greek
45914,cajun_creole
20433,mexican
45916,french
27427,moroccan
27428,italian
27429,indian
38064,chinese
34919,indian
48168,irish
12376,thai
40039,japanese
44069,italian
44066,italian
40034,italian
47568,indian
47563,mexican
47562,italian
47567,indian
41749,italian
41748,mexican
12969,southern_us
15648,indian
41741,japanese
12967,chinese
15640,french
12962,mexican
40297,japanese
7092,italian
29547,mexican
7098,british
7099,chinese
8105,southern_us
1353,chinese
466,southern_us
460,thai
1354,mexican
15399,mexican
6489,chinese
6952,mexican
6486,indian
23059,chinese
6484,mexican
15394,mexican
26773,chinese
47589,italian
39333,chinese
39337,greek
34772,british
8362,cajun_creole
47585,italian
28766,mexican
47745,cajun_creole
28947,french
47741,italian
24432,italian
24433,italian
24430,thai
24435,cajun_creole
11132,italian
22105,indian
22107,mexican
22108,italian
22458,southern_us
35790,southern_us
35798,italian
11395,japanese
11392,french
21571,italian
13702,french
13703,italian
4011,mexican
43242,mexican
43715,japanese
13704,french
11398,mexican
19432,mexican
32513,chinese
19430,indian
32516,french
30890,cajun_creole
32514,indian
3985,indian
19438,mexican
3987,southern_us
34837,southern_us
35421,mexican
20510,greek
48511,indian
23854,italian
48510,mexican
23851,italian
23852,chinese
15877,italian
20517,italian
5118,indian
47909,southern_us
16283,mexican
286,indian
38889,italian
38887,chinese
38885,italian
17487,cajun_creole
1119,french
25451,italian
28077,italian
36219,french
36218,mexican
25107,southern_us
25101,italian
25100,italian
44612,indian
28073,southern_us
42599,indian
49029,italian
47903,british
46741,italian
46034,greek
42047,mexican
26693,italian
46746,italian
45219,italian
2474,southern_us
2473,mexican
2471,indian
45210,chinese
48376,japanese
45215,southern_us
7877,italian
7872,french
39937,brazilian
39931,chinese
42625,brazilian
42624,filipino
16864,italian
22349,italian
12159,moroccan
12155,mexican
12151,french
20998,italian
21344,italian
10138,cajun_creole
48197,japanese
39689,chinese
10429,chinese
40996,italian
40995,southern_us
10421,chinese
9641,southern_us
10427,chinese
33061,thai
33063,mexican
8955,japanese
49688,italian
33064,italian
37035,italian
49684,chinese
21756,greek
42035,chinese
49680,chinese
21752,japanese
21753,indian
41245,chinese
41246,filipino
48805,chinese
6855,mexican
40192,chinese
40190,italian
48775,french
15747,southern_us
31355,italian
708,indian
1987,italian
1632,french
1985,spanish
1634,southern_us
1636,southern_us
1981,mexican
1638,italian
1988,mexican
1989,vietnamese
41020,mexican
45075,italian
48085,indian
44306,mexican
569,british
44303,filipino
12418,chinese
44470,mexican
29487,italian
564,mexican
565,japanese
29482,southern_us
44471,italian
33684,french
33687,italian
14703,greek
33682,mexican
24226,italian
24221,french
47969,mexican
5428,italian
1189,italian
28573,southern_us
1184,chinese
28576,indian
28575,thai
30260,french
20932,cajun_creole
43037,chinese
34216,brazilian
34214,italian
34212,cajun_creole
34210,italian
31683,filipino
31687,mexican
35168,mexican
4247,chinese
13955,italian
31130,jamaican
35160,mexican
18138,italian
5526,chinese
18134,filipino
8543,southern_us
47,indian
42,moroccan
28618,italian
30089,indian
21381,jamaican
30080,italian
7747,irish
27424,mexican
35306,cajun_creole
35307,indian
31356,cajun_creole
47358,mexican
23196,mexican
23190,thai
30886,italian
6545,french
6543,italian
30883,spanish
30880,french
47682,indian
48967,southern_us
48964,chinese
19827,irish
25936,moroccan
25937,chinese
25930,chinese
25932,southern_us
25933,mexican
18872,thai
29444,southern_us
17526,southern_us
27286,french
27282,jamaican
27283,chinese
23443,japanese
23440,indian
23441,italian
23447,cajun_creole
23444,indian
19496,italian
14926,thai
344,mexican
7513,italian
39109,mexican
7510,italian
7519,mexican
18247,mexican
16671,italian
16670,italian
16672,cajun_creole
16675,italian
32302,mexican
16676,moroccan
33646,italian
12701,italian
42459,french
25381,chinese
12709,indian
42455,japanese
10967,korean
10964,chinese
10961,japanese
34714,italian
10968,mexican
4831,korean
25666,indian
6727,southern_us
25669,indian
46483,italian
824,chinese
34711,chinese
4522,southern_us
22716,southern_us
22711,southern_us
30662,mexican
34348,italian
26150,southern_us
35625,indian
26158,chinese
15397,southern_us
43052,thai
2268,southern_us
25591,chinese
43057,italian
43054,italian
2263,mexican
25598,italian
43500,french
43503,southern_us
34346,italian
46266,italian
42909,vietnamese
15537,chinese
46268,italian
38432,italian
38430,italian
22900,mexican
19010,mexican
45689,italian
4811,chinese
2040,chinese
4819,southern_us
32933,mexican
41907,southern_us
41906,mexican
41905,southern_us
9413,mexican
11613,mexican
10639,cajun_creole
11611,irish
9418,italian
11633,italian
10632,mexican
11618,mexican
11619,italian
11949,mexican
11944,chinese
11945,french
18457,vietnamese
11943,indian
14136,french
11941,chinese
33861,japanese
27993,indian
17729,mexican
17724,mexican
17725,italian
17720,chinese
17721,italian
9345,mexican
36539,indian
47689,italian
36028,southern_us
36029,mexican
28791,chinese
10166,mexican
36020,cajun_creole
36024,thai
33214,thai
34973,southern_us
34970,italian
34971,thai
20418,southern_us
34977,southern_us
34975,mexican
20414,brazilian
48146,indian
36483,chinese
48412,korean
48411,chinese
10093,french
39747,british
39745,italian
10097,french
10096,southern_us
10095,brazilian
10099,southern_us
39748,cajun_creole
41767,chinese
41765,british
41764,indian
41762,french
41769,italian
12949,spanish
12946,thai
49054,southern_us
7078,chinese
29569,indian
27973,italian
14394,french
37774,indian
37953,korean
37952,chinese
37771,filipino
37954,chinese
37772,italian
47426,mexican
18638,cajun_creole
6976,southern_us
12493,italian
15916,southern_us
12495,southern_us
15442,chinese
8164,italian
12498,cajun_creole
19271,mexican
39355,korean
39357,french
26715,japanese
26717,mexican
47502,chinese
47506,mexican
14883,italian
34798,greek
8383,southern_us
34790,french
40411,chinese
4388,mexican
24416,jamaican
4381,chinese
4387,mexican
4386,italian
4385,french
1370,italian
404,italian
403,italian
28749,italian
1377,southern_us
23296,korean
28214,thai
28046,chinese
28212,japanese
28741,french
28211,chinese
22474,italian
22475,mexican
13720,italian
43265,italian
4033,mexican
4032,mexican
43260,chinese
4034,indian
4039,greek
26361,italian
11379,chinese
11370,thai
27647,southern_us
32530,thai
19145,french
19414,vietnamese
35442,mexican
35444,chinese
35447,filipino
23873,cajun_creole
32796,indian
9875,southern_us
23879,mexican
23878,greek
27149,chinese
40164,italian
28329,italian
44688,french
25749,italian
14434,greek
23684,thai
20389,french
25439,cajun_creole
36239,italian
36237,indian
25430,italian
43991,southern_us
46015,chinese
42025,mexican
42029,southern_us
42028,mexican
2459,italian
2450,mexican
2452,greek
7853,italian
7850,moroccan
39918,thai
48123,mexican
23158,thai
16803,greek
16807,indian
16804,italian
16805,brazilian
6369,southern_us
12139,french
12132,southern_us
10401,chinese
36491,italian
46097,vietnamese
9331,indian
36496,indian
10408,mexican
49514,british
10158,italian
10159,indian
28313,indian
9628,indian
21842,mexican
9623,greek
9624,mexican
18848,spanish
14899,cajun_creole
37549,spanish
21732,mexican
14896,italian
37013,indian
21737,chinese
3225,jamaican
41220,french
41226,italian
45279,indian
48318,chinese
26963,mexican
26966,southern_us
40178,mexican
26964,chinese
30988,italian
26969,korean
49404,french
49403,brazilian
23886,mexican
49408,korean
3237,italian
33455,chinese
5195,thai
1967,indian
1960,indian
1963,french
41598,mexican
41599,cajun_creole
13261,italian
45098,cajun_creole
22202,greek
45095,thai
41592,italian
41593,italian
41594,indian
2870,italian
2875,japanese
44324,greek
2878,french
40317,southern_us
28513,italian
14277,southern_us
3350,thai
3352,british
28518,italian
3358,mexican
45895,italian
45897,indian
5443,chinese
30533,italian
30246,french
31117,italian
30185,mexican
18159,italian
30183,italian
18150,italian
5503,chinese
18155,cajun_creole
34090,mexican
34092,southern_us
34095,russian
30181,chinese
34097,mexican
38293,italian
38290,indian
542,chinese
29975,moroccan
29971,italian
544,vietnamese
29979,italian
23604,mexican
48944,indian
48945,southern_us
47338,chinese
27770,vietnamese
48942,french
40305,italian
27779,mexican
47334,thai
47335,french
28502,mexican
32935,italian
15056,indian
6561,southern_us
6562,thai
35145,french
35146,italian
28501,mexican
35141,italian
14268,italian
32493,southern_us
23465,indian
2769,indian
8444,chinese
34634,italian
34637,italian
8440,italian
34630,mexican
34639,japanese
34638,chinese
9150,moroccan
19798,greek
35740,mexican
35320,mexican
35321,chinese
35850,chinese
35851,moroccan
7537,indian
39161,chinese
39167,mexican
31378,southern_us
19351,indian
32670,thai
19355,southern_us
19605,mexican
16124,mexican
19607,southern_us
31420,greek
19601,mexican
16651,italian
6176,southern_us
6174,southern_us
10980,mexican
10983,japanese
24605,indian
33346,southern_us
25606,mexican
25604,greek
24955,southern_us
24957,indian
46466,italian
46460,southern_us
24952,italian
22733,japanese
22731,indian
38983,mexican
22734,southern_us
31802,japanese
2208,italian
19084,mexican
31809,italian
11583,italian
11581,italian
43031,jamaican
43525,british
46208,italian
21389,southern_us
46203,southern_us
36723,italian
46206,indian
41966,italian
17294,korean
17525,mexican
17290,italian
4838,italian
30500,cajun_creole
13458,mexican
13456,cajun_creole
4834,italian
7993,italian
7991,mexican
9438,thai
7994,italian
11634,russian
9437,italian
9434,italian
9431,cajun_creole
5295,indian
5293,mexican
6626,southern_us
13183,italian
17741,mexican
35560,chinese
21793,mexican
17745,mexican
36550,italian
43094,cajun_creole
36009,southern_us
36558,japanese
30764,french
42927,chinese
30986,mexican
35565,italian
15939,japanese
20385,italian
48437,vietnamese
20380,italian
20383,chinese
4700,mexican
34959,french
20472,italian
34951,french
20470,mexican
48121,thai
48126,southern_us
7330,mexican
39766,japanese
7338,mexican
18431,italian
11965,french
33457,mexican
11963,italian
18439,spanish
12923,cajun_creole
15605,jamaican
12927,greek
28069,thai
41786,indian
10213,japanese
10212,southern_us
7053,french
7050,italian
33983,filipino
37751,southern_us
37208,mexican
33985,french
37204,mexican
37207,french
37973,southern_us
37972,korean
18381,indian
8638,mexican
6995,brazilian
34404,indian
34405,italian
34402,thai
8147,chinese
40786,mexican
26733,british
26732,mexican
40781,chinese
39372,italian
40788,chinese
2999,french
24382,indian
2990,filipino
2991,southern_us
57,mexican
51,italian
2996,italian
52,chinese
21443,indian
47528,mexican
47527,cajun_creole
47834,southern_us
47523,southern_us
47520,italian
49260,indian
31584,italian
31586,chinese
40437,vietnamese
9995,indian
40432,indian
40433,mexican
14516,southern_us
14514,french
14515,mexican
14510,chinese
28233,southern_us
21017,mexican
47789,mexican
38170,mexican
21016,brazilian
1397,mexican
423,mexican
21339,italian
425,cajun_creole
28724,italian
28962,british
30846,southern_us
32806,french
11358,italian
32800,spanish
11353,thai
11352,french
11350,italian
11356,mexican
11355,japanese
35461,thai
35469,mexican
35468,french
19293,southern_us
19291,mexican
19298,korean
47652,mexican
18616,chinese
27123,italian
25416,thai
25142,southern_us
25412,mexican
25411,italian
46072,chinese
2336,mexican
42005,italian
27705,italian
27704,indian
39974,french
39978,indian
7838,vietnamese
7839,japanese
32114,mexican
41045,chinese
16352,french
16351,indian
32118,chinese
7837,thai
12111,italian
6344,mexican
6347,thai
6346,mexican
32551,mexican
17194,french
17190,cajun_creole
9352,chinese
36969,vietnamese
36968,mexican
9604,thai
9607,cajun_creole
9606,french
10170,italian
10171,southern_us
36961,italian
9358,chinese
46696,chinese
46697,thai
21242,chinese
44010,mexican
21240,italian
37563,french
37569,french
46699,cajun_creole
1801,mexican
3785,indian
8996,mexican
18816,chinese
1808,french
4994,indian
4992,italian
45258,mexican
41200,irish
45524,indian
48335,southern_us
41203,italian
48333,thai
45523,italian
41207,southern_us
21909,japanese
44695,vietnamese
26943,thai
44692,italian
37690,southern_us
3716,indian
49429,indian
49425,italian
14070,chinese
49423,italian
1948,indian
1949,mexican
3251,italian
1944,italian
20091,southern_us
21905,italian
2853,french
44341,mexican
27560,chinese
14219,mexican
47783,mexican
3330,southern_us
5464,italian
28537,japanese
1499,french
14213,thai
14212,italian
14214,moroccan
30514,chinese
48592,moroccan
38769,chinese
30517,cajun_creole
20045,southern_us
28726,filipino
48599,italian
30518,mexican
38764,southern_us
36612,southern_us
18172,chinese
18174,southern_us
18175,southern_us
18178,italian
18179,southern_us
24169,southern_us
32485,mexican
8935,mexican
14815,mexican
525,italian
526,chinese
40846,italian
520,chinese
29914,southern_us
11864,filipino
47310,italian
47647,french
47644,filipino
23496,chinese
47314,greek
1231,indian
1232,moroccan
47317,italian
18914,indian
47648,italian
48923,chinese
27710,french
8285,italian
27714,japanese
8281,southern_us
27718,indian
15038,mexican
25975,italian
25977,mexican
21677,korean
6502,italian
6501,mexican
6500,korean
6506,french
6504,korean
31173,irish
35126,indian
31177,mexican
31179,southern_us
39490,italian
29627,indian
2484,greek
29622,mexican
47602,italian
23489,mexican
23487,mexican
32471,italian
2483,indian
34616,italian
34614,mexican
39146,indian
35698,southern_us
35699,moroccan
31398,indian
35874,italian
31396,italian
31391,italian
35695,french
31393,southern_us
27935,italian
19338,chinese
32074,chinese
19331,italian
19620,indian
32614,italian
32617,indian
19624,italian
22283,mexican
15419,italian
22538,italian
22285,mexican
22289,thai
22530,southern_us
22532,thai
4175,mexican
17279,chinese
4171,vietnamese
4172,japanese
26447,italian
26441,indian
4179,mexican
26443,mexican
7176,italian
24627,japanese
25622,italian
25626,mexican
46449,filipino
46443,italian
24972,italian
46440,french
46195,italian
46196,italian
22758,italian
18333,southern_us
38965,italian
22752,thai
21671,brazilian
38963,mexican
31823,indian
43016,indian
31821,italian
43012,italian
31825,southern_us
2229,italian
2226,italian
14497,italian
2224,southern_us
26197,italian
43019,mexican
43018,indian
9278,southern_us
5920,southern_us
28441,italian
5922,chinese
5923,indian
5928,southern_us
5929,mexican
17506,thai
17502,italian
15415,thai
27471,mexican
13475,cajun_creole
4506,russian
4501,mexican
7541,chinese
41946,russian
35685,chinese
20315,mexican
25084,chinese
2083,italian
2086,southern_us
2084,italian
11658,mexican
11652,mexican
20319,british
17760,brazilian
20676,moroccan
17763,french
27952,chinese
17768,french
27958,chinese
32612,chinese
36577,mexican
42942,italian
46990,indian
42940,mexican
42765,italian
20760,southern_us
46997,japanese
46996,italian
46999,filipino
46998,mexican
46228,italian
45756,indian
45757,italian
20904,british
45752,italian
48105,southern_us
45750,french
45751,southern_us
48459,french
41412,southern_us
39708,chinese
7315,british
7314,korean
7316,french
44593,chinese
32076,indian
33437,indian
33438,chinese
37673,mexican
15627,indian
12905,southern_us
30163,southern_us
7030,filipino
7031,indian
32616,indian
10230,mexican
7034,italian
9019,mexican
24025,french
21507,mexican
21501,mexican
12887,japanese
37731,italian
37733,chinese
37227,italian
15959,mexican
15489,southern_us
23818,italian
15950,italian
15957,indian
7788,southern_us
28890,indian
7784,chinese
7785,italian
14686,french
14684,mexican
24368,mexican
39299,mexican
24364,filipino
24362,indian
14688,italian
14689,mexican
47812,southern_us
47811,greek
47810,indian
47817,italian
23813,mexican
1001,mexican
23812,chinese
26657,indian
40458,chinese
40459,vietnamese
39291,mexican
40450,moroccan
4342,chinese
40454,chinese
11018,japanese
28254,cajun_creole
28707,cajun_creole
11014,mexican
11016,southern_us
14531,indian
17889,korean
8617,british
34427,japanese
8610,mexican
38157,mexican
34428,italian
8618,italian
17887,french
17886,mexican
5219,indian
43229,cajun_creole
14333,indian
11335,mexican
19103,indian
32866,indian
5717,japanese
32869,jamaican
5710,french
32710,southern_us
35488,southern_us
35482,italian
23836,southern_us
47106,indian
23341,indian
23340,italian
11489,french
21584,chinese
11481,mexican
28879,irish
27106,italian
49368,chinese
31984,indian
24945,southern_us
43488,italian
25169,british
43959,italian
43956,mexican
21134,southern_us
47919,mexican
43481,russian
43482,greek
43951,chinese
23020,mexican
16594,southern_us
16595,filipino
32281,mexican
12681,mexican
12684,italian
22858,mexican
31986,italian
12687,southern_us
42571,italian
42570,british
42577,italian
46055,french
46057,mexican
10826,japanese
20175,filipino
7815,italian
39956,italian
39951,italian
42680,italian
21085,moroccan
21086,irish
42686,southern_us
47732,french
